source_material_code,source_cpse,candidate_material_code,candidate_cpse,source_canonical_key,candidate_canonical_key,canonical_key_exact,description_similarity,embedding_similarity,attribute_agreement,evaluated_attribute_count,blocking_strategies,conflict_present,conflict_details,engineering_conflict_class,engineering_incompatibility,penalty_applied,final_match_score,confidence_level,evidence_summary,material_family_similarity,material_type_similarity,material_subtype_similarity,material_similarity,material_grade_similarity,nominal_size_similarity,size_similarity,length_similarity,width_similarity,height_similarity,diameter_similarity,thickness_similarity,pressure_class_similarity,schedule_similarity,rating_similarity,standard_similarity,coating_similarity,connection_type_similarity,end_type_similarity,construction_similarity,orientation_similarity,candidate_id,candidate_rank
HPCL-536352,HPCL,CPCL-659026,CPCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|1000_MM|IS_7098|PVC,False,0.9935,0.9955,0.9904,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,,SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5446,LOW,Embedding sim: 1.00 | Description sim: 0.99 | Attribute agreement: 0.99 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '100 MM' vs '1000 MM',1.0,1.0,,1.0,1.0,,1.0,0.9231,,,,,,,,1.0,1.0,,,,,CAN-009036,6
HPCL-536352,HPCL,HPCL-738635,HPCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|1000_MM|IS_7098|PVC,False,0.9935,0.9955,0.9904,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,,SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5446,LOW,Embedding sim: 1.00 | Description sim: 0.99 | Attribute agreement: 0.99 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '100 MM' vs '1000 MM',1.0,1.0,,1.0,1.0,,1.0,0.9231,,,,,,,,1.0,1.0,,,,,CAN-009037,7
HPCL-536352,HPCL,IOCL-902169,IOCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|500_MM|IS_7098|PVC,False,0.9868,0.9953,0.9792,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,,SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5394,LOW,Embedding sim: 1.00 | Description sim: 0.99 | Attribute agreement: 0.98 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '100 MM' vs '500 MM',1.0,1.0,,1.0,1.0,,1.0,0.8333,,,,,,,,1.0,1.0,,,,,CAN-009038,8
HPCL-536352,HPCL,ONGC-272679,ONGC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|500_MM|IS_7098|PVC,False,0.9868,0.9953,0.9792,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,,SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5394,LOW,Embedding sim: 1.00 | Description sim: 0.99 | Attribute agreement: 0.98 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '100 MM' vs '500 MM',1.0,1.0,,1.0,1.0,,1.0,0.8333,,,,,,,,1.0,1.0,,,,,CAN-009039,9
HPCL-536352,HPCL,IOCL-291742,IOCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|25_SQ_MM|100_MM|IS_7098|PVC,False,0.9474,0.9974,0.9861,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1887,LOW,Embedding sim: 1.00 | Description sim: 0.95 | Attribute agreement: 0.99 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '2.5 SQ MM',1.0,1.0,,1.0,1.0,,0.8889,1.0,,,,,,,,1.0,1.0,,,,,CAN-009040,10
HPCL-536352,HPCL,HPCL-707500,HPCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|25_SQ_MM|100_MM|IS_7098|PVC,False,0.9474,0.9974,0.9861,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1887,LOW,Embedding sim: 1.00 | Description sim: 0.95 | Attribute agreement: 0.99 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '2.5 SQ MM',1.0,1.0,,1.0,1.0,,0.8889,1.0,,,,,,,,1.0,1.0,,,,,CAN-009041,11
HPCL-536352,HPCL,CPCL-210645,CPCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|10_SQ_MM|100_MM|IS_7098|PVC,False,0.9801,0.9911,0.9779,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1874,LOW,Embedding sim: 0.99 | Description sim: 0.98 | Attribute agreement: 0.98 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '10 SQ MM',1.0,1.0,,1.0,1.0,,0.8235,1.0,,,,,,,,1.0,1.0,,,,,CAN-009042,12
HPCL-536352,HPCL,CPCL-272119,CPCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|10_SQ_MM|100_MM|IS_7098|PVC,False,0.9801,0.9911,0.9779,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1874,LOW,Embedding sim: 0.99 | Description sim: 0.98 | Attribute agreement: 0.98 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '10 SQ MM',1.0,1.0,,1.0,1.0,,0.8235,1.0,,,,,,,,1.0,1.0,,,,,CAN-009043,13
HPCL-536352,HPCL,ONGC-136270,ONGC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|10_SQ_MM|100_MM|IS_7098|PVC,False,0.9801,0.9911,0.9779,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1874,LOW,Embedding sim: 0.99 | Description sim: 0.98 | Attribute agreement: 0.98 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '10 SQ MM',1.0,1.0,,1.0,1.0,,0.8235,1.0,,,,,,,,1.0,1.0,,,,,CAN-009044,14
HPCL-536352,HPCL,ONGC-407326,ONGC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|10_SQ_MM|100_MM|IS_7098|PVC,False,0.9801,0.9911,0.9779,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1874,LOW,Embedding sim: 0.99 | Description sim: 0.98 | Attribute agreement: 0.98 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '10 SQ MM',1.0,1.0,,1.0,1.0,,0.8235,1.0,,,,,,,,1.0,1.0,,,,,CAN-009045,15
HPCL-536352,HPCL,IOCL-857104,IOCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|16_SQ_MM|100_MM|IS_7098|PVC,False,0.9536,0.9907,0.9779,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1847,LOW,Embedding sim: 0.99 | Description sim: 0.95 | Attribute agreement: 0.98 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '16 SQ MM',1.0,1.0,,1.0,1.0,,0.8235,1.0,,,,,,,,1.0,1.0,,,,,CAN-009046,16
HPCL-536352,HPCL,ONGC-384078,ONGC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|16_SQ_MM|100_MM|IS_7098|PVC,False,0.9536,0.9907,0.9779,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1847,LOW,Embedding sim: 0.99 | Description sim: 0.95 | Attribute agreement: 0.98 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '16 SQ MM',1.0,1.0,,1.0,1.0,,0.8235,1.0,,,,,,,,1.0,1.0,,,,,CAN-009047,17
HPCL-536352,HPCL,ONGC-547273,ONGC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|16_SQ_MM|100_MM|IS_7098|PVC,False,0.9536,0.9907,0.9779,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1847,LOW,Embedding sim: 0.99 | Description sim: 0.95 | Attribute agreement: 0.98 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '16 SQ MM',1.0,1.0,,1.0,1.0,,0.8235,1.0,,,,,,,,1.0,1.0,,,,,CAN-009048,18
HPCL-536352,HPCL,IOCL-539166,IOCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|16_SQ_MM|100_MM|IS_7098|PVC,False,0.9536,0.9907,0.9779,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1847,LOW,Embedding sim: 0.99 | Description sim: 0.95 | Attribute agreement: 0.98 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '16 SQ MM',1.0,1.0,,1.0,1.0,,0.8235,1.0,,,,,,,,1.0,1.0,,,,,CAN-009049,19
HPCL-536352,HPCL,CPCL-459281,CPCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|25_SQ_MM|1000_MM|IS_7098|PVC,False,0.9412,0.993,0.9765,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1833,LOW,Embedding sim: 0.99 | Description sim: 0.94 | Attribute agreement: 0.98 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '2.5 SQ MM',1.0,1.0,,1.0,1.0,,0.8889,0.9231,,,,,,,,1.0,1.0,,,,,CAN-009050,20
HPCL-536352,HPCL,CPCL-256287,CPCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|25_SQ_MM|1000_MM|IS_7098|PVC,False,0.9412,0.993,0.9765,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1833,LOW,Embedding sim: 0.99 | Description sim: 0.94 | Attribute agreement: 0.98 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '2.5 SQ MM',1.0,1.0,,1.0,1.0,,0.8889,0.9231,,,,,,,,1.0,1.0,,,,,CAN-009051,21
HPCL-536352,HPCL,HPCL-361998,HPCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|25_SQ_MM|1000_MM|IS_7098|PVC,False,0.9412,0.993,0.9765,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1833,LOW,Embedding sim: 0.99 | Description sim: 0.94 | Attribute agreement: 0.98 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '2.5 SQ MM',1.0,1.0,,1.0,1.0,,0.8889,0.9231,,,,,,,,1.0,1.0,,,,,CAN-009052,22
HPCL-536352,HPCL,ONGC-998181,ONGC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|4_SQ_MM|100_MM|IS_7098|PVC,False,0.96,0.994,0.9688,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1823,LOW,Embedding sim: 0.99 | Description sim: 0.96 | Attribute agreement: 0.97 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '4 SQ MM',1.0,1.0,,1.0,1.0,,0.75,1.0,,,,,,,,1.0,1.0,,,,,CAN-009053,23
HPCL-536352,HPCL,IOCL-486471,IOCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|4_SQ_MM|100_MM|IS_7098|PVC,False,0.96,0.994,0.9688,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1823,LOW,Embedding sim: 0.99 | Description sim: 0.96 | Attribute agreement: 0.97 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '4 SQ MM',1.0,1.0,,1.0,1.0,,0.75,1.0,,,,,,,,1.0,1.0,,,,,CAN-009054,24
HPCL-536352,HPCL,HPCL-105372,HPCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|4_SQ_MM|100_MM|IS_7098|PVC,False,0.96,0.994,0.9688,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1823,LOW,Embedding sim: 0.99 | Description sim: 0.96 | Attribute agreement: 0.97 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '4 SQ MM',1.0,1.0,,1.0,1.0,,0.75,1.0,,,,,,,,1.0,1.0,,,,,CAN-009055,25
HPCL-536352,HPCL,HPCL-805346,HPCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|4_SQ_MM|100_MM|IS_7098|PVC,False,0.96,0.994,0.9688,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1823,LOW,Embedding sim: 0.99 | Description sim: 0.96 | Attribute agreement: 0.97 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '4 SQ MM',1.0,1.0,,1.0,1.0,,0.75,1.0,,,,,,,,1.0,1.0,,,,,CAN-009056,26
HPCL-536352,HPCL,CPCL-173912,CPCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|6_SQ_MM|100_MM|IS_7098|PVC,False,0.96,0.9934,0.9688,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1822,LOW,Embedding sim: 0.99 | Description sim: 0.96 | Attribute agreement: 0.97 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '6 SQ MM',1.0,1.0,,1.0,1.0,,0.75,1.0,,,,,,,,1.0,1.0,,,,,CAN-009057,27
HPCL-536352,HPCL,ONGC-227923,ONGC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|6_SQ_MM|100_MM|IS_7098|PVC,False,0.96,0.9934,0.9688,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1822,LOW,Embedding sim: 0.99 | Description sim: 0.96 | Attribute agreement: 0.97 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '6 SQ MM',1.0,1.0,,1.0,1.0,,0.75,1.0,,,,,,,,1.0,1.0,,,,,CAN-009058,28
HPCL-536352,HPCL,ONGC-137546,ONGC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|6_SQ_MM|100_MM|IS_7098|PVC,False,0.96,0.9934,0.9688,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1822,LOW,Embedding sim: 0.99 | Description sim: 0.96 | Attribute agreement: 0.97 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '6 SQ MM',1.0,1.0,,1.0,1.0,,0.75,1.0,,,,,,,,1.0,1.0,,,,,CAN-009059,29
HPCL-536352,HPCL,HPCL-988629,HPCL,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|15_SQ_MM|100_MM|IS_7098|PVC,ELECTRICAL|CABLE|XLPE|XLPE_COPPER|6_SQ_MM|100_MM|IS_7098|PVC,False,0.96,0.9934,0.9688,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1822,LOW,Embedding sim: 0.99 | Description sim: 0.96 | Attribute agreement: 0.97 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible engineering size: '1.5 SQ MM' vs '6 SQ MM',1.0,1.0,,1.0,1.0,,0.75,1.0,,,,,,,,1.0,1.0,,,,,CAN-009060,30
IOCL-645736,IOCL,HPCL-989383,HPCL,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|5000_MM|SAE_100_R2|RUBBER,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|5000_MM|SAE_100_R2|RUBBER,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,CAN-009061,1
IOCL-645736,IOCL,IOCL-841163,IOCL,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|5000_MM|SAE_100_R2|RUBBER,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|5000_MM|SAE_100_R2|RUBBER,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,CAN-009062,2
IOCL-645736,IOCL,IOCL-318049,IOCL,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|5000_MM|SAE_100_R2|RUBBER,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|5000_MM|SAE_100_R2|RUBBER,True,1.0,1.0,1.0,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,False,,NO_CONFLICT,False,0.0,1.0,HIGH,Exact canonical material key match | Embedding sim: 1.00 | Description sim: 1.00 | Attribute agreement: 1.00 (8 attrs) | Status: NO_CONFLICT,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,CAN-009063,3
IOCL-645736,IOCL,CPCL-339867,CPCL,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|5000_MM|SAE_100_R2|RUBBER,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|1000_MM|SAE_100_R2|RUBBER,False,0.95,0.9953,0.9821,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,,SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5369,LOW,Embedding sim: 1.00 | Description sim: 0.95 | Attribute agreement: 0.98 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '5000 MM' vs '1000 MM',1.0,1.0,,1.0,1.0,,1.0,0.8571,,,,,,,,1.0,1.0,,,,,CAN-009064,4
IOCL-645736,IOCL,HPCL-481335,HPCL,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|5000_MM|SAE_100_R2|RUBBER,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|1000_MM|SAE_100_R2|RUBBER,False,0.95,0.9953,0.9821,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,,SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5369,LOW,Embedding sim: 1.00 | Description sim: 0.95 | Attribute agreement: 0.98 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '5000 MM' vs '1000 MM',1.0,1.0,,1.0,1.0,,1.0,0.8571,,,,,,,,1.0,1.0,,,,,CAN-009065,5
IOCL-645736,IOCL,HPCL-374060,HPCL,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|5000_MM|SAE_100_R2|RUBBER,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|1000_MM|SAE_100_R2|RUBBER,False,0.95,0.9953,0.9821,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,,SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5369,LOW,Embedding sim: 1.00 | Description sim: 0.95 | Attribute agreement: 0.98 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '5000 MM' vs '1000 MM',1.0,1.0,,1.0,1.0,,1.0,0.8571,,,,,,,,1.0,1.0,,,,,CAN-009066,6
IOCL-645736,IOCL,HPCL-765685,HPCL,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|5000_MM|SAE_100_R2|RUBBER,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|1000_MM|SAE_100_R2|RUBBER,False,0.95,0.9953,0.9821,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,,SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5369,LOW,Embedding sim: 1.00 | Description sim: 0.95 | Attribute agreement: 0.98 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '5000 MM' vs '1000 MM',1.0,1.0,,1.0,1.0,,1.0,0.8571,,,,,,,,1.0,1.0,,,,,CAN-009067,7
IOCL-645736,IOCL,IOCL-666055,IOCL,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|5000_MM|SAE_100_R2|RUBBER,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|1000_MM|SAE_100_R2|RUBBER,False,0.95,0.9953,0.9821,8,FAMILY_TOKEN|MATERIAL_GRADE|SIZE|STANDARD|TYPE,True,,SOFT_ENGINEERING_DIFFERENCE,False,0.15,0.5369,LOW,Embedding sim: 1.00 | Description sim: 0.95 | Attribute agreement: 0.98 (8 attrs) | Status: SOFT_ENGINEERING_DIFFERENCE | Penalty: -0.15 | Notes: Length dimension variance: '5000 MM' vs '1000 MM',1.0,1.0,,1.0,1.0,,1.0,0.8571,,,,,,,,1.0,1.0,,,,,CAN-009068,8
IOCL-645736,IOCL,ONGC-720138,ONGC,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|3_4_IN|5000_MM|SAE_100_R2|RUBBER,HOSE|HYDRAULIC_HOSE|SYNTHETIC_RUBBER|SYNTHETIC_RUBBER|1_2_IN|5000_MM|SAE_100_R2|RUBBER,False,0.96,0.9952,0.9583,8,FAMILY_TOKEN|MATERIAL_GRADE|STANDARD|TYPE,True,,HARD_INCOMPATIBLE,True,0.5,0.1784,LOW,Embedding sim: 1.00 | Description sim: 0.96 | Attribute agreement: 0.96 (8 attrs) | Status: HARD_INCOMPATIBLE | Penalty: -0.50 | Notes: Incompatible pipe/valve nominal size: '3/4 IN' vs '1/2 IN',1.0,1.0,,1.0,1.0,,0.6667,1.0,,,,,,,,1.0,1.0,,,,,CAN-009069,9
